conflict_id,dyad_id,location_inc,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,bd_best,bd_low,bd_high,type_of_conflict,battle_location,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,gwno_battle,region,version
418,878,United States of America,Government of United States of America,3,"Government of Italy, Government of Turkey, Government of United Kingdom, Government of Canada, Government of Germany, Government of France, Government of Australia, Government of Poland",al-Qaida,769,,2,,2001,1583,1538,2032,4,"Pakistan, Afghanistan, United States of America",2,"900, 260, 325, 20, 290, 640, 200, 220",,,2,"2, 700, 770",5,24.1
418,878,United States of America,Government of United States of America,3,"Government of Italy, Government of United Kingdom, Government of Canada, Government of Japan, Government of Norway, Government of Spain, Government of Netherlands, Government of Poland, Government of Romania, Government of Denmark, Government of New Zealand, Government of Jordan, Government of Greece, Government of Lithuania, Government of Turkey, Government of Germany, Government of France, Government of Australia, Government of Pakistan, Government of Afghanistan",al-Qaida,769,,2,,2002,880,866,1300,4,"Pakistan, Yemen (North Yemen), Afghanistan",2,"325, 390, 360, 210, 900, 740, 700, 230, 350, 663, 385, 260, 368, 20, 640, 220, 920, 290, 770, 200",,,2,"700, 678, 770",5,24.1
418,878,United States of America,Government of United States of America,3,"Government of Italy, Government of Lithuania, Government of United Kingdom, Government of Canada, Government of Netherlands, Government of Germany, Government of France, Government of Norway, Government of Pakistan, Government of Poland, Government of Romania, Government of Slovakia, Government of Spain, Government of Afghanistan, Government of Denmark, Government of New Zealand",al-Qaida,769,,2,,2003,65,65,91,4,"Turkey, Pakistan, Afghanistan",2,"200, 260, 700, 390, 325, 368, 230, 360, 20, 920, 290, 770, 317, 220, 210, 385",,,2,"700, 640, 770",5,24.1
418,878,United States of America,Government of United States of America,3,"Government of Portugal, Government of Italy, Government of Czech Republic, Government of United Kingdom, Government of Canada, Government of Germany, Government of France, Government of Pakistan, Government of Poland, Government of Romania, Government of Belgium, Government of Saudi Arabia, Government of Spain, Government of Afghanistan, Government of Slovakia, Government of New Zealand",al-Qaida,769,,2,,2004,378,378,952,4,"Saudi Arabia, Pakistan, Afghanistan",2,"200, 670, 260, 316, 700, 211, 325, 230, 360, 20, 920, 290, 770, 317, 235, 220",,,2,"700, 670, 770",5,24.1
418,878,United States of America,Government of United States of America,3,"Government of Italy, Government of United Kingdom, Government of Canada, Government of Netherlands, Government of Croatia, Government of France, Government of Germany, Government of Norway, Government of Kuwait, Government of Belgium, Government of Pakistan, Government of Poland, Government of Saudi Arabia, Government of Romania, Government of Slovakia, Government of Estonia, Government of Denmark, Government of Spain",al-Qaida,769,,2,,2005,108,107,289,4,"Saudi Arabia, Pakistan, Afghanistan",2,"200, 670, 366, 260, 325, 211, 390, 230, 360, 20, 290, 690, 770, 344, 317, 220, 210, 385",,,2,"700, 670, 770",5,24.1
418,878,United States of America,Government of United States of America,3,"Government of United Kingdom, Government of Germany, Government of France, Government of Pakistan, Government of Saudi Arabia, Government of Afghanistan",al-Qaida,769,,2,,2006,246,246,382,4,"Saudi Arabia, Pakistan, Afghanistan",2,"670, 260, 700, 770, 200, 220",,,2,"700, 670, 770",5,24.1
418,878,United States of America,Government of United States of America,3,"Government of United Kingdom, Government of Germany, Government of France, Government of Pakistan, Government of Saudi Arabia, Government of Afghanistan",al-Qaida,769,,2,,2007,186,149,225,4,"Saudi Arabia, Pakistan, Afghanistan, Somalia",2,"670, 260, 700, 770, 200, 220",,,2,"700, 670, 770, 520",5,24.1
418,878,United States of America,Government of United States of America,3,"Government of Czech Republic, Government of United Kingdom, Government of Germany, Government of Pakistan, Government of Romania, Government of Afghanistan",al-Qaida,769,,2,,2008,291,285,377,4,"Pakistan, Yemen (North Yemen), Afghanistan, Somalia",2,"260, 316, 700, 360, 770, 200",,,2,"700, 678, 770, 520",5,24.1
418,878,United States of America,Government of United States of America,3,"Government of Czech Republic, Government of United Kingdom, Government of Canada, Government of Netherlands, Government of Germany, Government of France, Government of Pakistan, Government of Romania, Government of Jordan, Government of Afghanistan",al-Qaida,769,,2,,2009,493,416,683,4,"Pakistan, Afghanistan, Somalia",2,"260, 316, 700, 360, 20, 663, 770, 200, 220, 210",,,2,"700, 770, 520",5,24.1
418,878,United States of America,Government of United States of America,3,"Government of United Kingdom, Government of Canada, Government of Netherlands, Government of Germany, Government of France, Government of Pakistan, Government of Romania, Government of Jordan, Government of Afghanistan",al-Qaida,769,,2,,2010,329,288,877,4,"Pakistan, Afghanistan",2,"260, 700, 360, 20, 663, 770, 200, 220, 210",,,2,"700, 770",5,24.1
418,878,United States of America,Government of United States of America,3,"Government of United Kingdom, Government of France, Government of Pakistan, Government of Jordan, Government of Afghanistan",al-Qaida,769,,2,,2011,203,203,513,4,"Pakistan, Afghanistan, Somalia",2,"700, 663, 770, 200, 220",,,2,"700, 770, 520",5,24.1
418,878,United States of America,Government of United States of America,3,"Government of United Kingdom, Government of France, Government of Pakistan, Government of Jordan, Government of Afghanistan",al-Qaida,769,,2,,2012,225,223,313,4,"Pakistan, Afghanistan, Somalia",2,"700, 663, 770, 200, 220",,,2,"700, 770, 520",5,24.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of United Kingdom, Government of Jordan, Government of Pakistan",al-Qaida,769,,2,,2013,38,35,145,4,"Pakistan, Afghanistan, Somalia",2,"700, 663, 770, 200",,,2,"700, 770, 520",5,24.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of United Kingdom, Government of Pakistan",al-Qaida,769,,2,,2014,138,129,253,4,"Pakistan, Afghanistan, Syria",2,"700, 770, 200",,,2,"652, 700, 770",5,24.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Pakistan",al-Qaida,769,,2,,2015,87,81,138,4,"Pakistan, Afghanistan, Syria",2,"700, 770",,,2,"652, 700, 770",5,24.1
419,"879, 880",Ivory Coast,Government of Ivory Coast,76,,"MPCI, MPIGO","556, 557",,2,,2002,661,565,661,3,Ivory Coast,437,,,,437,437,4,24.1
419,"882, 10842",Ivory Coast,Government of Ivory Coast,76,,"FDSI-CI, FRCI","558, 1125",,2,,2011,98,90,179,3,Ivory Coast,437,,,,437,437,4,24.1
419,882,Ivory Coast,Government of Ivory Coast,76,,FRCI,558,,2,,2004,47,47,48,3,Ivory Coast,437,,,,437,437,4,24.1
419,"880, 881",Ivory Coast,Government of Ivory Coast,76,,"MJP, MPIGO","555, 557",,2,,2003,140,140,520,3,Ivory Coast,437,,,,437,437,4,24.1
420,883,"Australia, Iraq, United Kingdom, United States of America","Government of Australia, Government of United Kingdom, Government of United States of America","156, 3, 28",,Government of Iraq,116,,2,,2003,7927,7927,13814,2,Iraq,"900, 2, 200",,645,,"900, 645, 2, 200",645,"3, 2, 1, 5",24.1
421,884,India,Government of India,141,,ABSU,362,,1,Bodoland,1989,72,72,80,3,India,750,,,,750,750,3,24.1
421,884,India,Government of India,141,,ABSU,362,,1,Bodoland,1990,25,25,25,3,India,750,,,,750,750,3,24.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,1994,36,36,36,3,India,750,,,,750,750,3,24.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,1996,25,25,27,3,India,750,,,,750,750,3,24.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,1997,34,34,34,3,"India, Bhutan",750,,,,750,"760, 750",3,24.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,1998,31,31,31,3,India,750,,,,750,750,3,24.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,1999,33,33,33,3,India,750,,,,750,750,3,24.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,2001,77,77,77,3,India,750,,,,750,750,3,24.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,2002,44,44,44,3,India,750,,,,750,750,3,24.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,2003,109,109,122,3,India,750,,,,750,750,3,24.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,2004,27,27,27,3,India,750,,,,750,750,3,24.1
421,886,India,Government of India,141,,NDFB - RD,1066,,1,Bodoland,2009,73,69,78,3,India,750,,,,750,750,3,24.1
421,886,India,Government of India,141,,NDFB - RD,1066,,1,Bodoland,2010,57,57,86,3,India,750,,,,750,750,3,24.1
421,14102,India,Government of India,141,,NDFB-S,5826,,1,Bodoland,2013,28,26,28,3,India,750,,,,750,750,3,24.1
421,14102,India,Government of India,141,,NDFB-S,5826,,1,Bodoland,2014,39,33,58,3,India,750,,,,750,750,3,24.1
422,887,Myanmar (Burma),Government of Myanmar (Burma),144,,UWSA,364,,1,Wa,1997,130,130,130,3,Myanmar (Burma),775,,,,775,775,3,24.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2003,26,26,27,3,Thailand,800,,,,800,800,3,24.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2004,164,162,170,3,Thailand,800,,,,800,800,3,24.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2005,205,202,212,3,Thailand,800,,,,800,800,3,24.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2006,212,212,217,3,Thailand,800,,,,800,800,3,24.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2007,197,197,206,3,Thailand,800,,,,800,800,3,24.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2008,130,130,133,3,Thailand,800,,,,800,800,3,24.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2009,138,135,138,3,Thailand,800,,,,800,800,3,24.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2010,76,74,79,3,Thailand,800,,,,800,800,3,24.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2011,143,143,149,3,Thailand,800,,,,800,800,3,24.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2012,131,131,132,3,Thailand,800,,,,800,800,3,24.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2013,189,188,192,3,Thailand,800,,,,800,800,3,24.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2014,68,62,72,3,Thailand,800,,,,800,800,3,24.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2015,57,56,57,3,Thailand,800,,,,800,800,3,24.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2016,50,49,50,3,Thailand,800,,,,800,800,3,24.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2017,43,43,43,3,Thailand,800,,,,800,800,3,24.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2018,36,27,36,3,Thailand,800,,,,800,800,3,24.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2019,55,54,55,3,Thailand,800,,,,800,800,3,24.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2020,46,38,47,3,Thailand,800,,,,800,800,3,24.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2021,38,30,38,3,Thailand,800,,,,800,800,3,24.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2022,31,26,31,3,Thailand,800,,,,800,800,3,24.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2023,30,19,30,3,Thailand,800,,,,800,800,3,24.1
424,889,Nigeria,Government of Nigeria,84,,Ahlul Sunnah Jamaa,559,,1,Northern Nigeria,2004,84,84,91,3,Nigeria,475,,,,475,475,4,24.1
14333,14747,Tunisia,Government of Tunisia,110,,IS,234,,1,Islamic State,2016,71,71,72,3,Tunisia,616,,,,616,616,4,24.1
425,890,Nigeria,Government of Nigeria,84,,NDPVF,560,,1,Niger Delta,2004,67,67,137,3,Nigeria,475,,,,475,475,4,24.1
15283,16139,Central African Republic,Government of Central African Republic,86,"Government of Burkina Faso, Government of Portugal, Government of Indonesia, Government of Zambia, Government of Togo, Government of Sri Lanka, Government of Egypt, Government of Spain, Government of Guinea, Government of Burundi, Government of China, Government of Tanzania, Government of Brazil, Government of Djibouti, Government of Benin, Government of Romania, Government of Mauritania, Government of Sweden, Government of Mali, Government of Bhutan, Government of Nepal, Government of Bangladesh, Government of Congo, Government of Morocco, Government of Nigeria, Government of Cameroon, Government of Jordan, Government of Tunisia, Government of Peru, Government of Gambia, Government of Senegal, Government of Niger, Government of Turkey, Government of Cambodia (Kampuchea), Government of Serbia (Yugoslavia), Government of Pakistan, Government of Ivory Coast, Government of Ghana, Government of Rwanda",MPC,6354,,1,Logone,2023,31,31,31,4,Central African Republic,482,"420, 760, 475, 484, 436, 433, 517, 437, 510, 360, 135, 771, 651, 471, 140, 600, 516, 850, 434, 230, 452, 663, 790, 811, 710, 380, 522, 640, 235, 461, 432, 438, 439, 780, 435, 616, 770, 345, 551",,,482,482,4,24.1
15283,12391,Central African Republic,Government of Central African Republic,86,"Government of Burkina Faso, Government of Indonesia, Government of Zambia, Government of Togo, Government of Moldova, Government of Sri Lanka, Government of Egypt, Government of Madagascar, Government of Guinea, Government of Burundi, Government of Kenya, Government of Tanzania, Government of Vietnam (North Vietnam), Government of Brazil, Government of Djibouti, Government of Benin, Government of Bolivia, Government of Guatemala, Government of Hungary, Government of Mauritania, Government of Paraguay, Government of Romania, Government of Mali, Government of Gabon, Government of Bhutan, Government of Nepal, Government of Bangladesh, Government of Congo, Government of Morocco, Government of Nigeria, Government of Cameroon, Government of Jordan, Government of Tunisia, Government of Peru, Government of Gambia, Government of Senegal, Government of Yemen (North Yemen), Government of Niger, Government of Turkey, Government of Cambodia (Kampuchea), Government of United States of America, Government of Serbia (Yugoslavia), Government of France, Government of Ivory Coast, Government of Ghana, Government of Pakistan, Government of Thailand, Government of DR Congo (Zaire), Government of Rwanda",FPRC,4007,,1,Logone,2015,27,27,27,4,Central African Republic,482,"420, 760, 475, 678, 484, 359, 436, 433, 800, 580, 437, 517, 360, 510, 135, 771, 651, 471, 2, 140, 600, 150, 516, 850, 434, 452, 663, 790, 811, 90, 816, 501, 522, 640, 461, 220, 432, 310, 438, 439, 481, 780, 435, 616, 770, 345, 551, 145, 490",,,482,482,4,24.1
429,894,DR Congo (Zaire),Government of DR Congo (Zaire),89,,BDK,561,,1,Kongo Kingdom,2008,250,250,293,3,DR Congo (Zaire),490,,,,490,490,4,24.1
429,894,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Tanzania, Government of Malawi, Government of South Africa",BDK,561,,1,Kongo Kingdom,2017,86,86,90,4,DR Congo (Zaire),490,"553, 560, 510",,,490,490,4,24.1
429,894,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Tanzania, Government of Malawi, Government of South Africa",BDK,561,,1,Kongo Kingdom,2020,64,60,64,4,DR Congo (Zaire),490,"553, 560, 510",,,490,490,4,24.1
429,894,DR Congo (Zaire),Government of DR Congo (Zaire),89,,BDK,561,,1,Kongo Kingdom,2007,116,116,116,3,DR Congo (Zaire),490,,,,490,490,4,24.1
430,15174,Niger,Government of Niger,75,"Government of Burkina Faso, Government of France, Government of Chad, Government of United States of America",JNIM,6716,,2,,2021,76,17,82,4,Niger,436,"2, 220, 483, 439",,,436,436,4,24.1
430,15174,Niger,Government of Niger,75,"Government of Burkina Faso, Government of Chad, Government of United States of America, Government of France, Government of Benin",JNIM,6716,,2,,2022,165,109,183,4,Niger,436,"2, 439, 434, 483, 220",,,436,436,4,24.1
430,895,Niger,Government of Niger,75,,FLAA,524,,2,,1991,40,40,150,3,Niger,436,,,,436,436,4,24.1
430,895,Niger,Government of Niger,75,,FLAA,524,,2,,1992,29,29,29,3,Niger,436,,,,436,436,4,24.1
430,15174,Niger,Government of Niger,75,Government of Burkina Faso,JNIM,6716,,2,,2023,48,48,59,4,Niger,436,439,,,436,436,4,24.1
430,896,Niger,Government of Niger,75,,UFRA,526,,2,,1997,62,62,62,3,Niger,436,,,,436,436,4,24.1
430,897,Niger,Government of Niger,75,,MNJ,562,,2,,2007,81,81,97,3,Niger,436,,,,436,436,4,24.1
430,897,Niger,Government of Niger,75,,MNJ,562,,2,,2008,47,47,104,3,Niger,436,,,,436,436,4,24.1
432,899,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Forces of the Caucasus Emirate,367,,1,Caucasus Emirate,2007,30,30,56,3,Russia (Soviet Union),365,,,,365,365,1,24.1
432,899,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Forces of the Caucasus Emirate,367,,1,Caucasus Emirate,2008,404,279,453,3,Russia (Soviet Union),365,,,,365,365,1,24.1
432,899,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Forces of the Caucasus Emirate,367,,1,Caucasus Emirate,2009,697,553,780,3,Russia (Soviet Union),365,,,,365,365,1,24.1
432,899,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Forces of the Caucasus Emirate,367,,1,Caucasus Emirate,2010,418,409,634,3,Russia (Soviet Union),365,,,,365,365,1,24.1
